popularity,original_title,runtime,genres,release_year,budget_adj,revenue_adj,profit
0,Louis C.K.: Live at the Beacon Theater,62,Comedy,2011,242349,969398,727049
0,Glee: The Concert Movie,84,Documentary|Music|Family,2011,8724582,18092106,9367524
0,William & Kate,83,Drama|Romance,2011,19,14,-5
8,The Lord of the Rings: The Two Towers,179,Adventure|Fantasy|Action,2002,95768650,1122902454,1027133804
6,Harry Potter and the Chamber of Secrets,161,Adventure|Fantasy|Family,2002,121226139,1062775601,941549462
4,Ice Age,81,Animation|Comedy|Family|Adventure,2002,71523422,464607829,393084407
3,The Bourne Identity,119,Action|Drama|Mystery|Thriller,2002,72735683,259465426,186729743
3,Resident Evil,100,Horror|Action|Science Fiction,2002,40004625,124185364,84180739
3,Spider-Man,121,Fantasy|Action,2002,168504333,996125553,827621220
3,Star Wars: Episode II - Attack of the Clones,142,Adventure|Action|Science Fiction,2002,145471367,787240522,641769155
2,Catch Me If You Can,141,Drama|Crime,2002,63037592,426854586,363816994
2,Men in Black II,88,Action|Adventure|Comedy|Science Fiction,2002,169716595,535599877,365883282
2,The Pianist,150,Drama|War,2002,42429148,145559349,103130201
2,Minority Report,145,Action|Thriller|Science Fiction|Mystery,2002,123650662,434441662,310791000
2,Lilo & Stitch,85,Animation,2002,96980911,176713194,79732283
1,The Transporter,92,Action|Crime|Thriller,2002,25457489,53253348,27795859
1,xXx,124,Action,2002,84858297,336339962,251481665
1,Treasure Planet,95,Adventure|Animation|Family|Fantasy|Science Fiction,2002,169716595,132837318,-36879277
1,Die Another Day,133,Adventure|Action|Thriller,2002,169716595,523661907,353945312
1,28 Days Later...,113,Horror|Thriller|Science Fiction,2002,6061306,100278123,94216817
1,Maid in Manhattan,105,Comedy|Drama|Romance,2002,66674376,187787403,121113027
1,Blade II,117,Science Fiction|Horror|Action|Thriller,2002,65462115,187912677,122450562
1,Gangs of New York,167,Drama|History|Crime,2002,121226139,234902925,113676786
1,Panic Room,112,Crime|Drama|Thriller,2002,58188546,238085004,179896458
1,Stuart Little 2,78,Family|Adventure|Animation|Comedy,2002,145471367,206032074,60560707
1,National Lampoonâ€™s Van Wilder,92,Comedy|Romance,2002,6061306,46399890,40338584
1,8 Mile,110,Drama,2002,49702717,260636199,210933482
1,Mr. Deeds,96,Comedy|Romance,2002,60613069,207623445,147010376
1,Bend It Like Beckham,112,Comedy|Drama|Romance,2002,4243107,92833330,88590223
1,Two Weeks Notice,101,Romance|Comedy,2002,72735683,113170563,40434880
1,Signs,106,Drama|Thriller|Science Fiction|Mystery,2002,87282820,494903188,407620368
1,The Ring,115,Horror|Mystery|Thriller,2002,58188546,302276085,244087539
1,A Walk to Remember,101,Drama|Family|Romance,2002,13334875,49977984,36643109
1,My Big Fat Greek Wedding,95,Comedy|Drama|Romance,2002,6061306,447014168,440952862
1,About a Boy,101,Drama|Comedy|Romance,2002,32731057,156381719,123650662
1,Collateral Damage,108,Action|Thriller|Drama,2002,103042218,95019997,-8022221
1,Phone Booth,81,Thriller|Drama,2002,15759398,118604185,102844787
1,Star Trek: Nemesis,117,Science Fiction|Action|Adventure|Thriller,2002,72735683,81600740,8865057
1,Equilibrium,107,Action|Science Fiction|Thriller,2002,24245227,6497290,-17747937
1,The Good Girl,93,Drama|Comedy|Romance,2002,9698091,20434028,10735937
1,The Hours,114,Drama,2002,30306534,131949890,101643356
1,Road to Perdition,117,Thriller|Crime|Drama,2002,96980911,219421104,122440193
1,Austin Powers in Goldmember,94,Science Fiction|Comedy|Crime|Action,2002,76372467,359597833,283225366
1,The Santa Clause 2,104,Fantasy|Comedy|Family,2002,78796990,209545522,130748532
1,Insomnia,118,Crime|Mystery|Thriller,2002,55764024,137852098,82088074
1,Ghost Ship,91,Horror|Mystery|Thriller,2002,42429148,82857925,40428777
1,Scooby-Doo,88,Mystery|Adventure|Comedy,2002,101829957,334160705,232330748
1,Spirit: Stallion of the Cimarron,83,Western|Animation|Adventure|Comedy|Family,2002,96980911,148579046,51598135
1,D-Tox,96,Action|Thriller,2002,66674376,7778235,-58896141
1,The Scorpion King,92,Action|Fantasy|Adventure,2002,72735683,200427031,127691348
1,I Spy,97,Action|Adventure|Comedy|Thriller,2002,84858297,40684870,-44173427
1,Bowling for Columbine,120,Documentary,2002,4849045,43113437,38264392
1,25th Hour,135,Crime|Drama,2002,18183920,15833155,-2350765
0,Ken Park,97,Drama,2002,1575939,542779,-1033160
0,The Sum of All Fears,124,Thriller|Action|Drama,2002,82,233,151
0,We Were Soldiers,138,Action|History|War,2002,90919604,138998841,48079237
0,Jackass: The Movie,87,Comedy,2002,6061306,77926965,71865659
0,Frida,123,Drama|Romance,2002,14547136,68248466,53701330
0,Murder by Numbers,120,Crime|Drama|Thriller,2002,60613069,68752370,8139301
0,Adaptation.,114,Comedy|Crime|Drama,2002,23032966,39763595,16730629
0,Sweet Home Alabama,108,Comedy|Romance,2002,36367841,218961591,182593750
0,Barbershop,102,Comedy|Drama,2002,14547136,91867158,77320022
0,Dark Blue,118,Action|Crime|Drama|Thriller,2002,18183920,11198228,-6985692
0,The Time Machine,96,Science Fiction|Adventure|Action,2002,96980911,149992103,53011192
0,Undisputed,96,Action|Adventure|Drama|Thriller,2002,24245227,15030378,-9214849
0,The Sweetest Thing,84,Romance|Comedy,2002,52127239,83278442,31151203
0,Windtalkers,134,Drama|Action|History|War,2002,139410060,94105748,-45304312
0,John Q,116,Drama|Thriller|Crime,2002,43641410,123947387,80305977
0,Unfaithful,124,Drama,2002,60613069,144426136,83813067
0,Changing Lanes,89,Action|Adventure|Crime|Thriller,2002,54551762,115086961,60535199
0,Punch-Drunk Love,95,Comedy|Drama|Romance,2002,30306534,20608443,-9698091
0,K-19: The Widowmaker,138,Thriller|Drama|History,2002,121226139,42633979,-78592160
0,Queen of the Damned,101,Drama|Fantasy|Horror,2002,42429148,55132569,12703421
0,Spy Kids 2: Island of Lost Dreams,100,Action|Adventure|Comedy|Family,2002,46065932,145136004,99070072
0,Enough,114,Action|Drama|Thriller,2002,46065932,62796579,16730647
0,Friday After Next,85,Comedy|Drama,2002,24245227,40643287,16398060
0,Return to Never Land,72,Adventure|Fantasy|Animation|Family,2002,24245227,133182288,108937061
0,Life or Something Like It,103,Comedy|Drama|Romance,2002,48490455,20454087,-28036368
0,Slackers,86,Comedy|Romance,2002,16971659,7775341,-9196318
0,Chicago,113,Action|Comedy|Crime|Drama|Music,2002,54551762,371893588,317341826
0,One Hour Photo,96,Horror|Thriller,2002,14547136,63308297,48761161
0,Femme Fatale,114,Thriller|Crime|Romance,2002,42429148,20413160,-22015988
0,City By The Sea,108,Drama|Thriller|Mystery,2002,48490455,27195769,-21294686
0,Reign of Fire,101,Action|Fantasy|Science Fiction|Thriller,2002,72735683,52202378,-20533305
0,Showtime,95,Action|Comedy,2002,103042218,94243300,-8798918
0,High Crimes,115,Drama|Mystery|Thriller|Crime,2002,50914978,77320225,26405247
0,Moonlight Mile,117,Romance|Drama,2002,25457489,12136009,-13321480
0,Hart's War,125,Drama|War,2002,84858297,39140336,-45717961
0,About Schmidt,125,Drama|Comedy,2002,36367841,128299146,91931305
0,Blue Crush,104,Adventure,2002,30306534,62846878,32540344
0,Blood Work,110,Crime|Drama|Mystery|Thriller,2002,60613069,31760662,-28852407
0,Solaris,99,Drama|Science Fiction|Mystery|Romance,2002,56976285,36371185,-20605100
0,The Four Feathers,132,War|Adventure|Drama|Romance,2002,42429148,36225576,-6203572
0,The Quiet American,101,Drama|Action|Thriller|Romance,2002,36367841,33548272,-2819569
0,The Mothman Prophecies,119,Drama|Mystery|Thriller|Horror,2002,38792364,66865355,28072991
0,Far from Heaven,107,Drama|Romance,2002,16365528,35189419,18823891
0,The Rookie,127,Drama|Family,2002,24245227,91643375,67398148
0,Bad Company,116,Action|Adventure|Comedy|Thriller,2002,84858297,79981727,-4876570
0,Confessions of a Dangerous Mind,113,Comedy|Crime|Drama|Romance|Thriller,2002,36367841,40021361,3653520
0,Ballistic: Ecks vs. Sever,91,Action|Adventure|Thriller,2002,84858297,24153136,-60705161
0,Trapped,106,Action|Crime|Drama|Thriller,2002,36367841,8385053,-27982788
0,Clockstoppers,94,Adventure|Family|Science Fiction|Thriller,2002,31518796,47027599,15508803
0,Halloween: Resurrection,94,Horror|Thriller,2002,15759398,45659649,29900251
0,Salton Sea,103,Drama|Mystery|Thriller,2002,21820705,820334,-21000371
0,Big Fat Liar,88,Comedy|Family,2002,18183920,64213502,46029582
0,Narc,105,Action|Crime|Drama|Thriller,2002,7879699,15315403,7435704
0,Brown Sugar,109,Comedy|Romance,2002,9698091,33170759,23472668
0,Antwone Fisher,120,Drama|Romance,2002,15153267,28327622,13174355
0,Igby Goes Down,97,Comedy|Drama,2002,10910352,5791536,-5118816
0,Swept Away,89,Comedy|Romance,2002,12122613,725714,-11396899
0,Boat Trip,94,Comedy,2002,24245227,10408932,-13836295
0,May,93,Drama|Horror|Thriller|Romance,2002,606130,182175,-423955
0,Crossroads,93,Action|Adventure|Comedy|Drama|Family,2002,14547136,74118910,59571774
0,The Adventures of Pluto Nash,95,Action|Comedy|Science Fiction,2002,121226139,8611872,-112614267
0,Abandon,99,Drama|Mystery|Thriller,2002,30306534,12994662,-17311872
0,Red Dragon,124,Crime|Thriller|Horror,2002,94556388,253600595,159044207
0,Serving Sara,100,Comedy|Romance,2002,35155580,20523809,-14631771
0,Dragonfly,104,Drama,2002,72735683,63428425,-9307258
0,Drumline,118,Drama|Romance|Comedy|Music,2002,24245227,69812297,45567070
0,All About the Benjamins,95,Action|Adventure|Comedy,2002,16971659,30891973,13920314
0,FearDotCom,101,Horror|Thriller,2002,48490455,22914183,-25576272
0,Auto Focus,104,Drama|Crime,2002,8485829,2499763,-5986066
0,The Powerpuff Girls,73,Action|Family,2002,12122613,13833895,1711282
0,Possession,102,Drama|Mystery,2002,30306534,12260488,-18046046
0,Naqoyqatsi,89,Documentary|Drama|Music|Thriller,2002,3636784,16132,-3620652
0,Full Frontal,96,Comedy|Drama|Romance,2002,2424522,3038467,613945
0,Big Trouble,85,Action|Comedy|Thriller,2002,48490455,10296814,-38193641
0,Undercover Brother,86,Action|Comedy,2002,30306534,50435496,20128962
0,Los lunes al sol,113,Drama|Foreign,2002,4849045,177477,-4671568
0,The Kid Stays in the Picture,93,Documentary,2002,48490,1738911,1690421
8,Pulp Fiction,154,Thriller|Crime,1994,11768892,314713075,302944183
7,The Shawshank Redemption,142,Drama|Crime,1994,36777789,41693462,4915673
6,Forrest Gump,142,Comedy|Drama|Romance,1994,80911135,997333314,916422179
4,The Lion King,89,Family|Animation|Drama,1994,66200020,1159591590,1093391570
2,Speed,116,Action|Adventure|Crime|Thriller,1994,44133346,515548317,471414971
2,Dumb and Dumber,107,Comedy,1994,25008896,363769661,338760765
2,The Naked Gun 33â…“: The Final Insult,83,Comedy|Action|Crime,1994,44133346,75221756,31088410
2,Interview with the Vampire,123,Horror|Romance,1994,88266693,329035590,240768897
1,True Lies,141,Action|Thriller,1994,169177829,557378295,388200466
1,The Mask,101,Romance|Comedy|Crime|Fantasy,1994,33835565,517218414,483382849
1,Stargate,121,Action|Adventure|Science Fiction,1994,80911135,289172371,208261236
1,Clear and Present Danger,141,Action|Drama|Thriller,1994,91208916,317594916,226386000
1,Natural Born Killers,119,Crime|Thriller|Drama,1994,50017793,73971558,23953765
1,Clerks,92,Comedy,1994,39720,4635663,4595943
1,Beverly Hills Cop III,104,Action|Comedy|Crime,1994,73555578,175369722,101814144
1,The Santa Clause,97,Fantasy|Drama|Comedy|Family,1994,32364454,279266046,246901592
1,Legends of the Fall,133,Drama|Western|War|Romance,1994,44133346,236317718,192184372
1,Four Weddings and a Funeral,117,Comedy|Drama|Romance,1994,8826669,374693338,365866669
1,The Client,119,Drama|Thriller|Crime|Mystery,1994,66200020,173025096,106825076
0,The Crow,102,Fantasy|Action|Thriller,1994,22066673,138284486,116217813
0,The Flintstones,91,Fantasy|Comedy|Family,1994,67671131,502577619,434906488
0,Star Trek: Generations,118,Science Fiction|Action|Adventure|Thriller,1994,55902239,176533387,120631148
0,Ace Ventura: Pet Detective,86,Comedy|Mystery,1994,22066673,157728750,135662077
0,Disclosure,123,Drama|Thriller|Crime|Mystery|Romance,1994,80911135,314840071,233928936
0,Junior,109,Comedy|Romance|Science Fiction,1994,88266693,54431127,-33835566
0,New Nightmare,112,Horror|Thriller|Mystery|Fantasy,1994,20595561,26612674,6017113
0,The Shadow,108,Adventure|Fantasy|Action|Thriller|Science Fiction,1994,36777789,70706674,33928885
0,Heavenly Creatures,99,Drama|Fantasy,1994,7355557,4485617,-2869940
0,The Swan Princess,90,Fantasy|Animation|Comedy|Family,1994,51488904,14375199,-37113705
0,The Pagemaster,80,Fantasy|Science Fiction|Family|Animation,1994,39720012,20111107,-19608905
0,The Next Karate Kid,107,Adventure,1994,17653338,23283259,5629921
0,Color of Night,121,Thriller|Drama|Romance|Mystery,1994,58844462,29019220,-29825242
0,Ed Wood,127,Comedy|Drama|History,1994,26480008,8661106,-17818902
0,Timecop,99,Thriller|Science Fiction|Action|Crime,1994,39720012,149533460,109813448
0,Wyatt Earp,191,Drama|Action|Western,1994,92680028,36854286,-55825742
0,Terminal Velocity,102,Action|Thriller,1994,73555578,24242300,-49313278
0,Muriel's Wedding,106,Drama|Comedy|Romance,1994,4413334,22242675,17829341
0,Street Fighter,102,Action|Adventure|Thriller,1994,51488904,146263091,94774187
0,The Specialist,110,Action|Thriller,1994,66200020,250622364,184422344
0,Thumbelina,87,Animation|Drama|Family|Fantasy,1994,41191123,16731688,-24459435
0,Highlander III: The Sorcerer,99,Action|Fantasy|Science Fiction,1994,38248900,54136905,15888005
0,On Deadly Ground,102,Action|Thriller,1994,73555578,72084466,-1471112
0,Frankenstein,123,Drama|Horror|Science Fiction|Romance,1994,66200020,164773757,98573737
0,Renaissance Man,128,Comedy|War,1994,58844462,35795563,-23048899
0,A Low Down Dirty Shame,100,Action|Comedy|Crime,1994,14711115,43239525,28528410
0,PrÃªt-Ã -Porter,133,Drama|Comedy,1994,22066673,16624521,-5442152
0,The Chase,89,Comedy|Thriller|Action|Crime,1994,38248900,11782616,-26466284
0,Reality Bites,99,Drama,1994,16917782,29539699,12621917
0,A Troll in Central Park,76,Fantasy|Animation|Science Fiction|Family,1994,33835565,104990,-33730575
0,Hoop Dreams,171,Documentary,1994,1029778,11519702,10489924
0,Double Dragon,89,Action|Adventure|Comedy|Science Fiction,1994,5148890,3444326,-1704564
0,The Ref,97,Comedy,1994,16182227,16828329,646102
0,The Air Up There,107,Comedy|Family,1994,25126585,30910260,5783675
0,Don Juan DeMarco,97,Romance|Drama|Comedy,1994,36777789,32658676,-4119113
0,Leprechaun 2,85,Comedy|Horror,1994,2942223,3325627,383404
0,Baby's Day Out,99,Action|Adventure|Comedy|Family,1994,73555578,24525643,-49029935
0,Texas Chainsaw Massacre: The Next Generation,95,Comedy|Horror|Thriller,1994,882666,273476,-609190
0,Surviving the Game,96,Action|Adventure|Thriller|Crime,1994,10886225,11312867,426642
0,Intersection,98,Drama|Romance,1994,66200020,31416901,-34783119
0,Serial Mom,95,Crime|Comedy|Thriller,1994,19124450,11505104,-7619346
0,Rapa Nui,107,Adventure,1994,29422231,448792,-28973439
0,PCU,79,Comedy,1994,13240004,6400473,-6839531
7,The Avengers,143,Science Fiction|Action|Adventure,2012,208943741,1443191435,1234247694
7,Underworld: Awakening,88,Fantasy|Action|Horror,2012,66482099,125746142,59264043
6,The Dark Knight Rises,165,Action|Crime|Drama|Thriller,2012,237436070,1026712780,789276710
5,Django Unchained,165,Drama|Western,2012,94974428,403991051,309016623
5,Skyfall,143,Action|Adventure|Thriller,2012,189948856,1052849483,862900627
4,The Bourne Legacy,120,Action|Thriller,2012,123466756,262673566,139206810
4,The Hobbit: An Unexpected Journey,169,Adventure|Fantasy|Action,2012,237436070,965893322,728457252
4,Prometheus,124,Science Fiction|Adventure|Mystery,2012,123466756,382908536,259441780
3,Silver Linings Playbook,122,Drama|Comedy|Romance,2012,19944629,195399167,175454538
3,The Amazing Spider-Man,136,Action|Adventure|Fantasy,2012,204195020,714412708,510217688
3,Brave,93,Animation|Adventure|Comedy|Family|Action,2012,175702692,511896218,336193526
3,Snow White and the Huntsman,127,Adventure|Fantasy|Drama,2012,161456527,376668582,215212055
3,21 Jump Street,109,Action|Comedy|Crime,2012,39889259,191454512,151565253
3,Life of Pi,127,Adventure|Drama|Action,2012,113969313,578409999,464440686
3,Ice Age: Continental Drift,88,Animation|Comedy|Adventure|Family,2012,90225706,833158215,742932509
2,Ted,106,Comedy|Fantasy,2012,47487214,521759415,474272201
2,Jack Reacher,130,Crime|Drama|Thriller,2012,56984656,207367731,150383075
2,Lo imposible,113,Drama,2012,39889259,171214317,131325058
2,Wreck-It Ralph,108,Family|Animation|Comedy|Adventure,2012,156707806,447541244,290833438
2,Pitch Perfect,112,Comedy|Music|Romance,2012,16145652,109553407,93407755
2,Men in Black 3,106,Action|Comedy|Science Fiction,2012,213692463,592665861,378973398
2,The Hunger Games,142,Science Fiction|Adventure|Fantasy,2012,71230821,656473401,585242580
2,Total Recall,121,Action|Science Fiction|Adventure|Thriller,2012,118718035,188811132,70093097
2,Cloud Atlas,172,Drama|Science Fiction,2012,96873916,123925357,27051441
2,The Expendables 2,103,Action|Adventure|Thriller,2012,94974428,296864821,201890393
2,Taken 2,91,Action|Thriller|Crime|Drama,2012,42738492,357238054,314499562
2,Dark Shadows,113,Comedy|Fantasy,2012,142461642,233188005,90726363
2,The Perks of Being a Wallflower,102,Drama|Romance,2012,12346675,31721459,19374784
2,Argo,120,Drama|Thriller,2012,42263620,220648512,178384892
1,American Reunion,113,Comedy,2012,47487214,223180013,175692799
1,Magic Mike,110,Drama|Comedy,2012,6648209,158817730,152169521
1,The Cabin in the Woods,95,Horror|Thriller,2012,28492328,63144774,34652446
1,Rise of the Guardians,97,Fantasy|Animation|Family,2012,137712920,291516095,153803175
1,The Vow,104,Drama|Romance,2012,28492328,186258691,157766363
1,Journey 2: The Mysterious Island,94,Adventure|Action|Science Fiction,2012,75029798,337817164,262787366
1,The Paperboy,107,Thriller,2012,11871803,1285828,-10585975
1,Safe,94,Action|Crime|Thriller,2012,28492328,38318559,9826231
1,Abraham Lincoln: Vampire Hunter,94,Action|Horror|Fantasy,2012,65532355,106623173,41090818
1,Upside Down,104,Romance|Science Fiction|Drama|Fantasy,2012,56984656,7699078,-49285578
1,The Lorax,86,Animation|Family,2012,66482099,331309095,264826996
1,Moonrise Kingdom,94,Comedy|Drama|Romance,2012,15195908,64832551,49636643
1,Dredd,95,Action|Science Fiction,2012,47487214,38975360,-8511854
1,Battleship,131,Thriller|Action|Adventure|Science Fiction,2012,198496554,287796721,89300167
1,Les MisÃ©rables,157,Drama|Music|Romance,2012,57934401,419606302,361671901
1,Mirror Mirror,106,Adventure|Fantasy|Drama|Comedy|Science Fiction,2012,80728263,173820794,93092531
1,John Carter,132,Action|Adventure|Fantasy|Science Fiction,2012,246933513,269859485,22925972
1,Looper,118,Action|Thriller|Science Fiction,2012,28492328,44677870,16185542
1,The Twilight Saga: Breaking Dawn - Part 2,115,Adventure|Fantasy|Drama|Romance,2012,113969313,787338009,673368696
1,Zero Dark Thirty,157,Thriller|Drama|History,2012,37989771,126145715,88155944
